target,age,balance,day,duration,campaign,pdays,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,in_default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,day_bin_late,day_bin_mid,age_bin_36-55,age_bin_55-65,age_bin_65+,age_bin_<25,Probability
19496,-0.27685919840051215,-0.1616298850883676,0.16573231602712019,-0.5711506233996376,-0.23620280459179016,1.012006067918333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17960,-1.3995352042114013,2.51354285666021,-1.1560831141232186,0.2987697794092475,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18019,-0.6510845336708085,-0.7695722305471007,-1.1560831141232186,-0.41471756850856617,-0.23620280459179016,1.4741596083028194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17959,0.19092247068735835,-0.62013388864663,-1.1560831141232186,-0.36130140342381006,-0.5758600587678058,2.0229669375093975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18020,0.37803513832250657,-0.2838976193705709,-1.1560831141232186,-0.11711322017921073,0.44311170376024095,2.0133387387513872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18047,-0.6510845336708085,-0.13898771207314475,-1.1560831141232186,-0.24302275216470726,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17929,0.19092247068735835,-0.6099449107897796,-1.1560831141232186,-0.9717718615353084,1.1224262121122721,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19486,-0.5575281998532344,1.328225099313295,0.16573231602712019,-0.9488792193561272,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18021,-0.5575281998532344,0.04214967204863791,-1.1560831141232186,-0.7390299993802996,-0.23620280459179016,2.0903643288154683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17930,-1.118866202758679,-0.8827830956232149,-1.1560831141232186,-0.22394555034872293,-0.23620280459179016,1.6378389871889918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18046,1.687823811768544,0.22555127347194287,-1.1560831141232186,0.027873513622270106,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18045,0.7522604735928029,-0.9552380492719279,-1.1560831141232186,-0.02172721109928913,-0.23620280459179016,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17931,0.7522604735928029,0.13385047276029038,-1.1560831141232186,-0.8649395313657962,0.44311170376024095,-0.4322237457831878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19453,-1.118866202758679,-0.3020113577827492,0.16573231602712019,-0.6894292746587404,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17958,-1.118866202758679,-0.8578767053064698,-1.1560831141232186,-0.8496777699130087,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18043,0.09736613686978425,-0.6880604076922985,-1.1560831141232186,-0.24683819252790412,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17932,-0.27685919840051215,-0.7707043391978619,-1.1560831141232186,-0.9450637789929303,0.10345444958422538,-0.33594175820308636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19452,-0.9317535351235309,-0.06653275842443168,0.16573231602712019,0.7680689440824617,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17939,0.19092247068735835,-0.7990070554668903,-1.1560831141232186,-0.9565101000825209,0.7827689579362564,2.1577617201215396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17940,-0.08974653076536394,-0.04162636810768657,-1.1560831141232186,-0.04080441291527345,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18027,0.37803513832250657,-0.8397629668942914,-1.1560831141232186,-0.9717718615353084,0.7827689579362564,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19457,-1.0253098689411049,0.16328529768008007,0.16573231602712019,-0.8306005680970243,1.4620834662882878,2.696940850570107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17941,1.4071548103158216,0.5968829109215973,-1.1560831141232186,-0.9450637789929303,1.1224262121122721,1.4067622169967486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19460,-1.118866202758679,-0.9461811800658387,0.16573231602712019,-0.670352072842756,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17947,0.7522604735928029,-0.5929632810283626,-1.1560831141232186,0.18049112815014468,0.44311170376024095,1.50304420457685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17946,-0.5575281998532344,-0.452581808333981,-1.1560831141232186,0.1347058437917823,1.1224262121122721,2.2251591114276104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19490,0.28447880450493246,0.2832888146607611,0.16573231602712019,-0.7085064764747246,-0.5758600587678058,2.1577617201215396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19458,-0.7446408674883827,-0.5974917156314071,0.16573231602712019,-0.6398285499371812,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19492,-0.5575281998532344,-0.8567445966557086,0.16573231602712019,-0.17816026599036056,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17942,-0.08974653076536394,1.8523914046157035,-1.1560831141232186,0.10036688052301053,-0.23620280459179016,-0.4322237457831878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17945,-0.7446408674883827,-0.724287884516655,-1.1560831141232186,-0.9374328982665365,0.7827689579362564,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17943,-1.0253098689411049,-0.8159886852283075,-1.1560831141232186,-0.6589057517531655,1.1224262121122721,2.0422233350254175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17944,1.874936479403692,3.0694082041839303,-1.1560831141232186,-0.28499259615987277,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18029,-1.3059788703938273,-0.3801268546852679,-1.1560831141232186,0.3598168252203973,3.1603697371683657,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19459,-1.0253098689411049,-0.7208915585643716,0.16573231602712019,-0.334593320881432,-0.5758600587678058,2.9183894220043403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18028,-0.4639718660356603,-0.6099449107897796,-1.1560831141232186,-0.1628985045375731,0.7827689579362564,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18030,-0.5575281998532344,-0.9552380492719279,-1.1560831141232186,-0.9565101000825209,1.4620834662882878,1.6667235834630223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18023,-0.6510845336708085,0.15988897172779665,-1.1560831141232186,-0.3803786052397944,-0.23620280459179016,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19495,-0.8381972013059568,-0.9371243108597497,0.16573231602712019,-0.7352145590171028,-0.5758600587678058,2.812479235666229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18024,1.5007111441333958,2.2678752794450423,-1.1560831141232186,-0.4605028528669285,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19456,-0.5575281998532344,-0.7129667980090436,0.16573231602712019,1.264076191298054,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18025,1.2200421426806733,-0.5793779772192289,-1.1560831141232186,-0.5635197426732439,-0.23620280459179016,1.8304029623491946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17952,0.003809803052210159,-0.47069554674615927,-1.1560831141232186,-0.8573086506394024,-0.5758600587678058,1.6185825896729715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17936,-0.8381972013059568,0.5561269994941962,-1.1560831141232186,-0.868754971728993,0.10345444958422538,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17951,0.4715914721400806,0.7599065566312018,-1.1560831141232186,-0.6589057517531655,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19461,-0.9317535351235309,-0.7378731883257887,0.16573231602712019,-0.17052938526396683,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17950,-0.8381972013059568,-1.0220324596668353,-1.1560831141232186,-0.23157643107511666,0.10345444958422538,-0.33594175820308636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17949,-1.212422536576253,2.130890132702944,-1.1560831141232186,-0.22013010998552607,1.4620834662882878,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18035,-0.6510845336708085,-0.6450402789633751,-1.1560831141232186,-0.45287197214053476,0.7827689579362564,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18034,-0.8381972013059568,1.9735270302471457,-1.1560831141232186,-0.8344160084602212,2.1413979746403187,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17948,1.3135984764982476,-0.8091960333237407,-1.1560831141232186,-0.952694659719324,1.8017407204643032,-0.33594175820308636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19494,-0.27685919840051215,-0.588434846425318,0.16573231602712019,-0.7924461644650557,-0.5758600587678058,2.88950482573031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19491,-0.6510845336708085,-0.3948442671451628,0.16573231602712019,0.05839703652784502,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18033,-0.27685919840051215,-0.5182441100781272,-1.1560831141232186,-0.6016741463052125,-0.23620280459179016,2.003710539993377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19493,-0.5575281998532344,-0.6676824519785979,0.16573231602712019,-0.532996219767669,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18036,1.0329294750455253,0.36706485481708556,-1.1560831141232186,-0.9603255404457177,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17915,-0.8381972013059568,-0.9835407655409565,-1.276248153227795,1.775345199966434,0.44311170376024095,2.0133387387513872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19450,-0.4639718660356603,-0.33257829135329997,0.16573231602712019,0.4552028343003189,-0.23620280459179016,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19465,-0.27685919840051215,1.4108690308188583,0.16573231602712019,-0.15526762381117937,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17916,0.19092247068735835,-0.5839064118222734,-1.276248153227795,-0.2735462750702822,0.7827689579362564,1.4067622169967486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17917,-1.3995352042114013,-0.6756072125339259,-1.276248153227795,0.7146527789977056,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17975,0.4715914721400806,0.3681969634678467,-1.1560831141232186,-0.26591539434388844,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17974,0.5651478059576548,-0.36993787682841767,-1.1560831141232186,-0.7390299993802996,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18008,-1.0253098689411049,-0.8227813371328744,-1.1560831141232186,-0.8573086506394024,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18018,1.4071548103158216,-0.46503500349235355,-1.1560831141232186,-0.40708668778217244,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17973,-0.7446408674883827,-0.6903246249938207,-1.1560831141232186,-0.6856138342955435,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17972,-0.9317535351235309,-0.7288163191196996,-1.1560831141232186,-0.5482579812204564,-0.5758600587678058,1.6378389871889918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17971,0.6587041397752288,-0.8635372485602755,-1.1560831141232186,0.6726829350025402,-0.23620280459179016,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18009,-1.3059788703938273,-0.2623875550061092,-1.1560831141232186,-0.616935907758,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17970,1.687823811768544,2.233912019922208,-1.1560831141232186,-0.9069093753609616,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19481,-0.18330286458293804,-0.8057997073714572,0.16573231602712019,-0.46431829323012536,0.44311170376024095,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18010,-0.4639718660356603,-0.6903246249938207,-1.1560831141232186,-0.9450637789929303,2.4810552288163343,1.570441595882921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18011,0.4715914721400806,-0.3495599211147171,-1.1560831141232186,-0.6970601553851341,-0.23620280459179016,2.1577617201215396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19482,-0.8381972013059568,-0.3665415508761342,0.16573231602712019,-0.2392073118015104,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19480,-1.118866202758679,0.17347427553693034,0.16573231602712019,0.3979712288523659,0.10345444958422538,2.687312651812097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19476,0.9393731412279511,-0.564660564759334,0.16573231602712019,0.23390729323490078,0.10345444958422538,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19503,0.28447880450493246,-0.8612730312587531,0.16573231602712019,0.11944408233899485,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17911,-1.212422536576253,-0.7990070554668903,-1.276248153227795,-0.029358091825682858,1.1224262121122721,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19477,-0.5575281998532344,2.4795795971373757,0.16573231602712019,-0.18197570635355742,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
